codi_municipi;nom_municipi;codi_provincia;nom_provincia;codi_comarca;nom_comarca;utmX;utmY;longitud;latitud;georeferencia
2573;Santa Maria de Miralles;8;Barcelona;6;Anoia;376962;4597316;1.525443659;41.518035348;POINT (1.525443659 41.518035348)
2589;Santa Maria d'Oló;8;Barcelona;42;Moianès;419968;4636034;2.035571761;41.872175793;POINT (2.035571761 41.872175793)
2592;Santa Maria de Palautordera;8;Barcelona;41;Vallès Oriental;453907;4615838;2.44609648;41.692987137;POINT (2.44609648 41.692987137)
2606;Santa Perpètua de Mogoda;8;Barcelona;40;Vallès Occidental;431884;4598425;2.183444726;41.534575829;POINT (2.183444726 41.534575829)
2613;Santa Susanna;8;Barcelona;21;Maresme;475602;4609349;2.707068724;41.635503771;POINT (2.707068724 41.635503771)
2628;Sant Vicenç de Castellet;8;Barcelona;7;Bages;405395;4613268;1.863615971;41.665552401;POINT (1.863615971 41.665552401)
2634;Sant Vicenç dels Horts;8;Barcelona;11;Baix Llobregat;417212;4582896;2.009712625;41.393336667;POINT (2.009712625 41.393336667)
2649;Sant Vicenç de Montalt;8;Barcelona;21;Maresme;459050;4603153;2.508766296;41.579019541;POINT (2.508766296 41.579019541)
2652;Sant Vicenç de Torelló;8;Barcelona;24;Osona;439934;4656982;2.274015277;42.062600723;POINT (2.274015277 42.062600723)
2665;Cerdanyola del Vallès;8;Barcelona;40;Vallès Occidental;428271;4593624;2.140715332;41.491023421;POINT (2.140715332 41.491023421)
2671;Sentmenat;8;Barcelona;40;Vallès Occidental;428025;4606754;2.136193226;41.60925884;POINT (2.136193226 41.60925884)
2687;Cercs;8;Barcelona;14;Berguedà;405962;4666619;1.861924391;42.146050305;POINT (1.861924391 42.146050305)
2690;Seva;8;Barcelona;24;Osona;440245;4632111;2.280295766;41.838635065;POINT (2.280295766 41.838635065)
2704;Sitges;8;Barcelona;17;Garraf;400429;4565535;1.811838248;41.235085186;POINT (1.811838248 41.235085186)
2711;Sobremunt;8;Barcelona;24;Osona;431038;4654124;2.166839648;42.036132713;POINT (2.166839648 42.036132713)
2726;Sora;8;Barcelona;24;Osona;430536;4662386;2.159795294;42.110492814;POINT (2.159795294 42.110492814)
2732;Subirats;8;Barcelona;3;Alt Penedès;399216;4581911;1.794652615;41.382413953;POINT (1.794652615 41.382413953)
2747;Súria;8;Barcelona;7;Bages;396500;4631815;1.753565253;41.831466683;POINT (1.753565253 41.831466683)
2750;Tavèrnoles;8;Barcelona;24;Osona;444181;4644683;2.326511576;41.952148295;POINT (2.326511576 41.952148295)
2763;Tagamanent;8;Barcelona;41;Vallès Oriental;439106;4620996;2.267717476;41.738443598;POINT (2.267717476 41.738443598)
2779;Talamanca;8;Barcelona;7;Bages;414942;4621204;1.977139773;41.738099313;POINT (1.977139773 41.738099313)
2785;Taradell;8;Barcelona;24;Osona;440819;4636012;2.286813911;41.873810657;POINT (2.286813911 41.873810657)
2798;Terrassa;8;Barcelona;40;Vallès Occidental;417476;4601727;2.010294804;41.562958779;POINT (2.010294804 41.562958779)
2802;Tavertet;8;Barcelona;24;Osona;451836;4649584;2.418462997;41.996794922;POINT (2.418462997 41.996794922)
2819;Teià;8;Barcelona;21;Maresme;443230;4594451;2.319824033;41.499674133;POINT (2.319824033 41.499674133)
2824;Tiana;8;Barcelona;21;Maresme;438973;4592494;2.269019357;41.481728482;POINT (2.269019357 41.481728482)
2830;Tona;8;Barcelona;24;Osona;436012;4633412;2.229175918;41.850021542;POINT (2.229175918 41.850021542)
2845;Tordera;8;Barcelona;21;Maresme;476599;4616398;2.718763122;41.699024613;POINT (2.718763122 41.699024613)
2858;Torelló;8;Barcelona;24;Osona;438808;4655274;2.260585184;42.047131929;POINT (2.260585184 42.047131929)
2861;Torre de Claramunt, la;8;Barcelona;6;Anoia;388067;4598861;1.658209642;41.533575596;POINT (1.658209642 41.533575596)
2877;Torrelavit;8;Barcelona;3;Alt Penedès;393906;4589086;1.729905868;41.44634498;POINT (1.729905868 41.44634498)
2883;Torrelles de Foix;8;Barcelona;3;Alt Penedès;380354;4582871;1.568940183;41.388472471;POINT (1.568940183 41.388472471)
2896;Torrelles de Llobregat;8;Barcelona;11;Baix Llobregat;414776;4579117;1.981109195;41.359047821;POINT (1.981109195 41.359047821)
2900;Ullastrell;8;Barcelona;40;Vallès Occidental;412974;4597776;1.956888262;41.526903687;POINT (1.956888262 41.526903687)
2917;Vacarisses;8;Barcelona;40;Vallès Occidental;409905;4606590;1.918781001;41.605936862;POINT (1.918781001 41.605936862)
2922;Vallbona d'Anoia;8;Barcelona;6;Anoia;392319;4597287;1.709448701;41.519985372;POINT (1.709448701 41.519985372)
2938;Vallcebre;8;Barcelona;14;Berguedà;402470;4673028;1.818586195;42.20333326;POINT (1.818586195 42.20333326)
2943;Vallgorguina;8;Barcelona;41;Vallès Oriental;459323;4610728;2.511522938;41.647259881;POINT (2.511522938 41.647259881)
2956;Vallirana;8;Barcelona;11;Baix Llobregat;410698;4582387;1.931881445;41.388056111;POINT (1.931881445 41.388056111)
2969;Vallromanes;8;Barcelona;41;Vallès Oriental;441467;4598037;2.298353915;41.531842947;POINT (2.298353915 41.531842947)
2975;Veciana;8;Barcelona;6;Anoia;374161;4612684;1.488662991;41.655976833;POINT (1.488662991 41.655976833)
2981;Vic;8;Barcelona;24;Osona;438172;4642270;2.254264193;41.929967609;POINT (2.254264193 41.929967609)
2994;Vilada;8;Barcelona;14;Berguedà;411719;4665525;1.931742789;42.136867266;POINT (1.931742789 42.136867266)
3008;Viladecavalls;8;Barcelona;40;Vallès Occidental;412803;4600935;1.954375361;41.555330455;POINT (1.954375361 41.555330455)
3015;Viladecans;8;Barcelona;11;Baix Llobregat;417946;4574289;2.019652409;41.315896769;POINT (2.019652409 41.315896769)
3020;Vilanova del Camí;8;Barcelona;6;Anoia;386132;4603187;1.634199238;41.572258552;POINT (1.634199238 41.572258552)
3036;Vilanova de Sau;8;Barcelona;24;Osona;449010;4644088;2.384824808;41.94711624;POINT (2.384824808 41.94711624)
3041;Vilobí del Penedès;8;Barcelona;3;Alt Penedès;388273;4582941;1.663622541;41.390244586;POINT (1.663622541 41.390244586)
3054;Vilafranca del Penedès;8;Barcelona;3;Alt Penedès;391009;4578041;1.697222865;41.346497608;POINT (1.697222865 41.346497608)
3067;Vilalba Sasserra;8;Barcelona;41;Vallès Oriental;453464;4611386;2.44112064;41.652858568;POINT (2.44112064 41.652858568)
3073;Vilanova i la Geltrú;8;Barcelona;17;Garraf;393232;4564418;1.726180234;41.224111138;POINT (1.726180234 41.224111138)
3089;Viver i Serrateix;8;Barcelona;14;Berguedà;398763;4644583;1.778623024;41.94672926;POINT (1.778623024 41.94672926)
9019;Rupit i Pruit;8;Barcelona;24;Osona;455680;4652503;2.464658159;42.02330972;POINT (2.464658159 42.02330972)
9024;Vilanova del Vallès;8;Barcelona;41;Vallès Oriental;440707;4600510;2.288998615;41.554056558;POINT (2.288998615 41.554056558)
9030;Sant Julià de Cerdanyola;8;Barcelona;14;Berguedà;408636;4675223;1.892917871;42.223842931;POINT (1.892917871 42.223842931)
9045;Badia del Vallès;8;Barcelona;40;Vallès Occidental;426054;4595646;2.113905197;41.509030111;POINT (2.113905197 41.509030111)
9058;Palma de Cervelló, la;8;Barcelona;11;Baix Llobregat;414019;4584917;1.971237761;41.411203329;POINT (1.971237761 41.411203329)
11;Abajas;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
32;Adrada de Haza;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
63;Aguas Cándidas;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
79;Aguilar de Bureba;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
98;Albillos;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
102;Alcocero de Mola;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
119;Alfoz de Bricia;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
124;Alfoz de Santa Gadea;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
130;Altable;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
145;Altos, Los;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
161;Ameyugo;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
177;Anguix;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
183;Aranda de Duero;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
196;Arandilla;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
200;Arauzo de Miel;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
217;Arauzo de Salce;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
222;Arauzo de Torre;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
238;Arcos;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
243;Arenillas de Riopisuerga;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
256;Arija;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
269;Arlanzón;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
275;Arraya de Oca;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
294;Atapuerca;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
308;Ausines, Los;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
320;Avellanosa de Muñó;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
336;Bahabón de Esgueva;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
341;Balbases, Los;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
354;Baños de Valdearados;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
367;Bañuelos de Bureba;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
373;Barbadillo de Herreros;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
389;Barbadillo del Mercado;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
392;Barbadillo del Pez;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
413;Barrio de Muñó;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
434;Barrios de Bureba, Los;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
449;Barrios de Colina;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
452;Basconcillos del Tozo;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
465;Bascuñana;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
471;Belbimbre;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
487;Belorado;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
503;Berberana;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
510;Berlangas de Roa;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
525;Berzosa de Bureba;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
546;Bozoó;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
559;Brazacorta;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
562;Briviesca;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
578;Bugedo;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
584;Buniel;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
597;Burgos;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
601;Busto de Bureba;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
618;Cabañes de Esgueva;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
623;Cabezón de la Sierra;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
639;Cavia;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
644;Caleruega;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
657;Campillo de Aranda;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
660;Campolara;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
676;Canicosa de la Sierra;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
682;Cantabrana;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
709;Carazo;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
716;Carcedo de Bureba;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
721;Carcedo de Burgos;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
737;Cardeñadijo;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
742;Cardeñajimeno;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
755;Cardeñuela Riopico;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
768;Carrias;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
774;Cascajares de Bureba;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
780;Cascajares de la Sierra;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
793;Castellanos de Castro;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
829;Castildelgado;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
835;Castil de Peones;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
840;Castrillo de la Reina;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
853;Castrillo de la Vega;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
866;Castrillo del Val;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
888;Castrillo de Riopisuerga;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
905;Castrillo Mota de Judíos;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
912;Castrojeriz;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
933;Cayuela;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
948;Cebrecos;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
951;Celada del Camino;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
986;Cerezo de Río Tirón;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1003;Cerratón de Juarros;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1010;Ciadoncha;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1025;Cillaperlata;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1031;Cilleruelo de Abajo;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1046;Cilleruelo de Arriba;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1059;Ciruelos de Cervera;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1084;Cogollos;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1097;Condado de Treviño;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1101;Contreras;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1123;Coruña del Conde;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1139;Covarrubias;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1144;Cubillo del Campo;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1157;Cubo de Bureba;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1176;Cueva de Roa, La;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1195;Cuevas de San Clemente;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1209;Encío;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1221;Espinosa de Cervera;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1237;Espinosa del Camino;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1242;Espinosa de los Monteros;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1255;Estépar;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1274;Fontioso;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1280;Frandovínez;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1293;Fresneda de la Sierra Tirón;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1307;Fresneña;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1314;Fresnillo de las Dueñas;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1329;Fresno de Río Tirón;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1335;Fresno de Rodilla;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1340;Frías;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1353;Fuentebureba;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1366;Fuentecén;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1372;Fuentelcésped;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1388;Fuentelisendo;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1391;Fuentemolinos;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1405;Fuentenebro;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1412;Fuentespina;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1433;Galbarros;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448;Gallega, La;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1486;Grijalba;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1499;Grisaleña;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1519;Gumiel de Izán;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1524;Gumiel de Mercado;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1545;Hacinas;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1558;Haza;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1596;Hontanas;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1600;Hontangas;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1622;Hontoria de la Cantera;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1638;Hontoria del Pinar;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1643;Hontoria de Valdearados;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1669;Hormazas, Las;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1675;Hornillos del Camino;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1681;Horra, La;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1694;Hortigüela;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1708;Hoyales de Roa;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1720;Huérmeces;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1736;Huerta de Arriba;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1741;Huerta de Rey;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1754;Humada;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1767;Hurones;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1773;Ibeas de Juarros;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1789;Ibrillos;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1792;Iglesiarrubia;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1806;Iglesias;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1813;Isar;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1828;Itero del Castillo;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1834;Jaramillo de la Fuente;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1849;Jaramillo Quemado;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1890;Junta de Traslaloma;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1904;Junta de Villalba de Losa;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1911;Jurisdicción de Lara;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1926;Jurisdicción de San Zadornil;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1947;Lerma;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1950;Llano de Bureba;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1963;Madrigal del Monte;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1979;Madrigalejo del Monte;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1985;Mahamud;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1998;Mambrilla de Castrejón;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2002;Mambrillas de Lara;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019;Mamolar;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2024;Manciles;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2061;Mazuela;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2083;Mecerreyes;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2096;Medina de Pomar;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2117;Melgar de Fernamental;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2138;Merindad de Cuesta-Urria;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2143;Merindad de Montija;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2156;Merindad de Sotoscueva;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2169;Merindad de Valdeporres;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2175;Merindad de Valdivielso;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2181;Milagros;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2194;Miranda de Ebro;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2208;Miraveche;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2215;Modúbar de la Emparedada;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2236;Monasterio de la Sierra;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2241;Monasterio de Rodilla;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2254;Moncalvillo;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2267;Monterrubio de la Demanda;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2273;Montorio;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2289;Moradillo de Roa;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2292;Nava de Roa;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2306;Navas de Bureba;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2313;Nebreda;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2328;Neila;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2352;Olmedillo de Roa;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2365;Olmillos de Muñó;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2387;Oña;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2390;Oquillas;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2411;Orbaneja Riopico;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2426;Padilla de Abajo;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2432;Padilla de Arriba;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2447;Padrones de Bureba;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2463;Palacios de la Sierra;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2479;Palacios de Riopisuerga;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2485;Palazuelos de la Sierra;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2498;Palazuelos de Muñó;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2501;Pampliega;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2518;Pancorbo;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2539;Pardilla;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2557;Partido de la Sierra en Tobalina;9;Burgos;NULL;NULL;NULL;NULL;NULL;NULL;NULL
